date,requests_submitted,steth_requested,max_request_id,requests_finalized,eth_finalized,cumulative_requests,cumulative_finalized,queue_length,queue_steth,finalization_rate_daily,price_eth,discount_pct,steth_usd,eth_usd
2023-05-28 00:00:00+00:00,48,973.3155438942338,1187,37.0,500.3121311890173,1187,1155.0,32.0,733.027419617807,0.7708333333333334,0.9986509219610242,0.134907803897577,1828.41,1830.88
2023-05-29 00:00:00+00:00,57,1567.1835596852825,1244,52.0,989.0749003701424,1244,1207.0,37.0,1311.1360789329628,0.912280701754386,0.999581530864714,0.041846913528587,1910.93,1911.73
2023-05-30 00:00:00+00:00,36,931.1481601823874,1280,53.0,2070.701772326378,1280,1260.0,20.0,171.5824667889974,1.4722222222222223,0.9989592688467432,0.1040731153256868,1890.93,1892.9
2023-05-31 00:00:00+00:00,44,1294.522239534678,1324,40.0,855.1595754854056,1324,1300.0,24.0,610.9451308382559,0.9090909090909092,0.9990848559437028,0.0915144056297112,1899.6,1901.34
2023-06-01 00:00:00+00:00,54,1173.3737195865242,1378,46.0,720.7395048472896,1378,1346.0,32.0,1063.5793455775129,0.8518518518518519,0.9998560291780864,0.014397082191353,1875.11,1875.38
2023-06-02 00:00:00+00:00,37,1425.3241432309528,1415,48.0,2154.6668800214497,1415,1394.0,21.0,334.2366087870323,1.2972972972972974,0.9991728345991472,0.0827165400852925,1860.24,1861.78
2023-06-03 00:00:00+00:00,57,6569.638556454185,1472,48.0,754.2391021355832,1472,1442.0,30.0,6149.63606310566,0.8421052631578947,0.999292330434509,0.0707669565490953,1906.32,1907.67
2023-06-04 00:00:00+00:00,65,6419.826548754094,1537,58.0,6276.256970438738,1537,1500.0,37.0,6293.205641421024,0.8923076923076924,0.9998679219365814,0.0132078063418639,1892.57,1892.82
2023-06-05 00:00:00+00:00,54,2015.166019556616,1591,62.0,7098.662646302364,1591,1562.0,29.0,1209.709014675289,1.148148148148148,0.999730087324689,0.0269912675310957,1888.99,1889.5
2023-06-06 00:00:00+00:00,70,8577.646766555554,1661,54.0,3243.938018102465,1661,1616.0,45.0,6543.417763128353,0.7714285714285715,1.0004585128715058,-0.0458512871505778,1811.03,1810.2
2023-06-07 00:00:00+00:00,82,14019.858770080684,1743,73.0,8151.514241264038,1743,1689.0,54.0,12411.762291944991,0.8902439024390244,0.9998088502341586,0.0191149765841447,1882.98,1883.34
2023-06-08 00:00:00+00:00,81,15675.031210939733,1824,82.0,13214.87817821399,1824,1771.0,53.0,14871.915324670728,1.0123456790123455,0.9995142981881684,0.0485701811831496,1831.51,1832.4
2023-06-09 00:00:00+00:00,85,3576.9260746544555,1909,82.0,15483.647428095632,1909,1853.0,56.0,2965.1939712296007,0.9647058823529412,0.9997941093604386,0.0205890639561445,1845.26,1845.64
2023-06-10 00:00:00+00:00,85,7600.892499127171,1994,76.0,5883.728778750551,1994,1929.0,65.0,4682.357691606274,0.8941176470588236,0.999059465689526,0.0940534310474139,1837.65,1839.38
2023-06-11 00:00:00+00:00,66,3505.387366339639,2060,93.0,4860.676486734119,2060,2022.0,38.0,3327.0685712118866,1.4090909090909092,0.9990706849564988,0.0929315043501133,1752.35,1753.98
2023-06-12 00:00:00+00:00,84,7924.274170265086,2144,71.0,6895.991893053941,2144,2093.0,51.0,4355.350848422968,0.8452380952380952,0.9989558966166484,0.104410338335148,1750.87,1752.7
2023-06-13 00:00:00+00:00,101,2672.0007076588463,2245,82.0,5188.511259960284,2245,2175.0,70.0,1838.840296121547,0.8118811881188119,0.9997074413161698,0.0292558683830157,1742.73,1743.24
2023-06-14 00:00:00+00:00,75,11929.562799872803,2320,90.0,5256.593566369422,2320,2265.0,55.0,8511.809529624996,1.2,0.9988678616377502,0.113213836224979,1738.1,1740.07
2023-06-15 00:00:00+00:00,102,15529.833586810451,2422,100.0,18193.02923641633,2422,2365.0,57.0,5848.613880019169,0.9803921568627452,0.9992968248002618,0.070317519973817,1648.5,1649.66
2023-06-16 00:00:00+00:00,59,11752.502078290385,2481,82.0,10640.108913202184,2481,2447.0,34.0,6961.007045107312,1.3898305084745763,0.999957960482854,0.0042039517146097,1665.03,1665.1
2023-06-17 00:00:00+00:00,53,4254.693869848255,2534,51.0,7451.760673093056,2534,2498.0,36.0,3763.940241862554,0.9622641509433962,0.9995747828771472,0.0425217122852816,1716.04,1716.77
2023-06-18 00:00:00+00:00,79,3316.2706864529,2613,55.0,4013.3372988733377,2613,2553.0,60.0,3066.873629442067,0.6962025316455697,0.999386197551739,0.0613802448261036,1725.88,1726.94
2023-06-19 00:00:00+00:00,62,6718.19214878932,2675,79.0,3316.7754549228725,2675,2632.0,43.0,6468.290323308436,1.2741935483870968,0.9996164374008404,0.0383562599159725,1720.05,1720.71
2023-06-20 00:00:00+00:00,73,8810.146737938512,2748,70.0,8707.24178360232,2748,2702.0,46.0,6571.195277644671,0.958904109589041,0.9990662501296874,0.0933749870312583,1733.32,1734.94
2023-06-21 00:00:00+00:00,94,17522.280007554524,2842,72.0,7246.122112149504,2842,2774.0,68.0,16847.35317304975,0.7659574468085106,0.9982491357198616,0.1750864280138375,1790.26,1793.4
2023-06-22 00:00:00+00:00,77,6377.020543969345,2919,106.0,22723.77433122725,2919,2880.0,39.0,500.5993857918074,1.3766233766233766,0.9998203975552938,0.0179602444706161,1892.73,1893.07
2023-06-23 00:00:00+00:00,76,11935.136680139982,2995,62.0,1979.4420963786908,2995,2942.0,53.0,10456.29396955308,0.8157894736842105,0.9992372519735438,0.076274802645615,1873.37,1874.8
2023-06-24 00:00:00+00:00,56,2339.0406646812976,3051,79.0,12319.099243466451,3051,3021.0,30.0,476.2353907680372,1.4107142857142858,0.9993557517637616,0.0644248236238431,1892.46,1893.68
2023-06-25 00:00:00+00:00,59,1469.851204337559,3110,51.0,786.7066260949402,3110,3072.0,38.0,1159.3799690105952,0.864406779661017,0.9995413724695492,0.0458627530450783,1874.3,1875.16
2023-06-26 00:00:00+00:00,65,5997.841881922342,3175,57.0,1310.7021466801357,3175,3129.0,46.0,5846.519704252831,0.8769230769230769,0.9995680777881368,0.0431922211863056,1897.67,1898.49
